Threshold,FPR,TPR,Specificity,Youden_Index
0.24931150284328218,0.2926356589147287,0.7903225806451613,0.7073643410852712,0.49768692173043255
0.24664304108797463,0.2926356589147287,0.8010752688172043,0.7073643410852712,0.5084396099024755
0.240951689070737,0.3003875968992248,0.8010752688172043,0.6996124031007752,0.5006876719179795
0.24013056156823,0.3003875968992248,0.803763440860215,0.6996124031007752,0.5033758439609902
0.23911436122968188,0.3023255813953488,0.803763440860215,0.6976744186046512,0.5014378594648662
0.23846232857511976,0.3023255813953488,0.8091397849462365,0.6976744186046512,0.5068142035508877
0.23014669585938607,0.312984496124031,0.8091397849462365,0.687015503875969,0.4961552888222055
0.22993798892831438,0.312984496124031,0.8118279569892473,0.687015503875969,0.49884346086521625
0.22327861077734484,0.3187984496124031,0.8118279569892473,0.6812015503875969,0.49302950737684414
0.22241814166508375,0.3187984496124031,0.8145161290322581,0.6812015503875969,0.495717679419855
0.21926652585750672,0.32655038759689925,0.8145161290322581,0.6734496124031008,0.48796574143535887
0.21900694238110865,0.32655038759689925,0.8172043010752689,0.6734496124031008,0.4906539134783696
0.21299314283986062,0.33527131782945735,0.8172043010752689,0.6647286821705427,0.4819329832458115
0.2114994672624986,0.33527131782945735,0.8225806451612904,0.6647286821705427,0.487309327331833
0.20991087222918106,0.3381782945736434,0.8225806451612904,0.6618217054263567,0.48440235058764697
0.20968935242594902,0.3381782945736434,0.8252688172043011,0.6618217054263567,0.4870905226306577
0.20923551868346776,0.3391472868217054,0.8252688172043011,0.6608527131782946,0.4861215303825957
0.20752153967927306,0.3391472868217054,0.8333333333333334,0.6608527131782946,0.49418604651162795
0.19929749917613107,0.34689922480620156,0.8333333333333334,0.6531007751937985,0.4864341085271318
0.1982482005272323,0.34689922480620156,0.8387096774193549,0.6531007751937985,0.4918104526131533
0.1978491597341892,0.3488372093023256,0.8387096774193549,0.6511627906976745,0.4898724681170293
0.1978386274678135,0.3488372093023256,0.8413978494623656,0.6511627906976745,0.49256064016004003
0.19211857817733202,0.35852713178294576,0.8413978494623656,0.6414728682170543,0.48287071767941986
0.19182320238845937,0.35852713178294576,0.8440860215053764,0.6414728682170543,0.4855588897224306
0.1913432923561506,0.36046511627906974,0.8440860215053764,0.6395348837209303,0.48362090522630663
0.19116605576769682,0.36046511627906974,0.8467741935483871,0.6395348837209303,0.4863090772693174
0.19114229085405435,0.36143410852713176,0.8467741935483871,0.6385658914728682,0.48534008502125536
0.19023293769862748,0.36143410852713176,0.8521505376344086,0.6385658914728682,0.49071642910727686
0.1885628077575719,0.3624031007751938,0.8521505376344086,0.6375968992248062,0.48974743685921485
0.187779623414019,0.3624031007751938,0.8575268817204301,0.6375968992248062,0.49512378094523635
0.18439976563988186,0.3653100775193798,0.8575268817204301,0.6346899224806202,0.4922168042010503
0.1843333035184374,0.3653100775193798,0.8602150537634409,0.6346899224806202,0.49490497624406105
0.18321879870883975,0.36627906976744184,0.8602150537634409,0.6337209302325582,0.49393598399599903
0.18064891832951183,0.36627906976744184,0.8709677419354839,0.6337209302325582,0.504688672168042
0.17896944697989542,0.3682170542635659,0.8709677419354839,0.6317829457364341,0.502750687671918
0.17775335724027264,0.3682170542635659,0.8736559139784946,0.6317829457364341,0.5054388597149287
0.17673604646114213,0.37112403100775193,0.8736559139784946,0.6288759689922481,0.5025318829707427
0.17578141919652096,0.37112403100775193,0.8763440860215054,0.6288759689922481,0.5052200550137534
0.17253924322218334,0.375968992248062,0.8763440860215054,0.624031007751938,0.5003750937734434
0.17235697813262946,0.375968992248062,0.8790322580645161,0.624031007751938,0.5030632658164541
